Ticker,Description,Price,Change %,Change,Volume,Volume*Price,Market Capitalization,Relative Volume at Time,"Change 1m, %","Change 5m, %",Exchange,Pre-market Change,Open,Change from Open
LAZ,"Lazard LTD. Lazard, LTD.",37,-1.67419612,-0.63,612262,22653694,4172345344.999999,0.49858399,0.02702703,0.08112493,NYSE,,37.5,-0.5
LPX,Louisiana-Pacific Corporation,57.89,-1.36309422,-0.8,525582,30425941.98,4155025203.000001,0.27701253,0.06914434,0.19037729,NYSE,0.41,58.68,-0.79
VNT,Vontier Corporation,26.75,-1.65441176,-0.45,1316140,35206745,4152775047.000001,0.72944033,-0.18656716,-0.16794178,NYSE,,27.13,-0.38
TDOC,"Teladoc Health, Inc.",25.5,-0.23474178,-0.06,3086470,78704985,4146738281,0.3786169,-0.03921569,-0.13712047,NYSE,0,25.53,-0.03
ESGR,Enstar Group Limited,234.51,-1.38351556,-3.29,27941,6552443.91,4124695249.000001,,-0.20843968,-0.39064159,NASDAQ,,237.09,-2.58
LTHM,Livent Corporation,22.97,-2.25531915,-0.53,1551812,35645121.64,4124230150,0.5009057,-0.10876659,-0.30395137,NYSE,-0.02,23.28,-0.31
BRBR,"BellRing Brands, Inc.",30.84,-0.7083065,-0.22,711793,21951696.12,4119404926.999999,0.63089261,0,0.03243594,NYSE,,31,-0.16
BCPC,Balchem Corporation,127.87,-0.53671437,-0.69,76752,9814278.24,4113507513,0.53046963,-0.07032898,0,NASDAQ,,128.56,-0.69
HLNE,Hamilton Lane Incorporated,75.96,-2.5404157,-1.98,356275,27062649,4088347365,2.28247442,-0.02630541,-0.23625148,NASDAQ,,76.95,-0.99
FCFS,"FirstCash Holdings, Inc.",88.31,-0.86439156,-0.77,153395,13546312.45,4088148800.999999,1.10408483,0.20429009,0.34094783,NASDAQ,,89.09,-0.78
XPO,"XPO, Inc.",35.33,-2.56480971,-0.93,1093594,38636676.02,4080721143,0.48339545,0,-0.0565931,NYSE,,36.22,-0.89
SEAS,"SeaWorld Entertainment, Inc.",63.71,-4.05120482,-2.69,740200,47158142,4072305598,0.44470477,-0.10975227,-0.20363409,NYSE,,66.24,-2.53
DIOD,Diodes Incorporated,89.34,-1.60792952,-1.46,109917,9819984.78,4063785536.000001,0.57745531,-0.09506235,0.10085164,NASDAQ,,90.73,-1.39
SYNH,"Syneos Health, Inc.",39.32,-0.98212037,-0.39,1499920,58976854.4,4059450382,0.20536849,0.03815338,0.05087764,NASDAQ,,39.72,-0.4
FRO,Frontline Plc,18.17,-0.21965953,-0.04,3378630,61389707.10000001,4045058006,0.65487618,-0.02750275,-0.27434842,NYSE,0.58,18.22,-0.05
SWX,"Southwest Gas Holdings, Inc.",60.12,-0.43060616,-0.26,437806,26320896.72,4036838313.000001,0.67881832,-0.23070922,-0.33161996,NYSE,1.38,60.53,-0.41
DQ,DAQO New Energy Corp.,53.83,-2.02038588,-1.11,1498508,80664685.64,4036159620,0.5605543,-0.07426662,-0.0371471,NYSE,-0.47,54.64,-0.81
FL,"Foot Locker, Inc.",43.24,-0.75740188,-0.33,2384960,103125670.4,4035175418,0.98133811,-0.06934813,0,NYSE,,43.95,-0.71
BL,"BlackLine, Inc.",67.17,-1.29316679,-0.88,459246,30847553.82,4033366419.999999,0.73109333,-0.02232143,-0.09665428,NASDAQ,,67.94,-0.77
CWAN,"Clearwater Analytics Holdings, Inc.",16.69,0.60277275,0.1,279824,4670262.56,4024171501,0.25846414,-0.26873694,0,NYSE,,16.66,0.03
CWST,"Casella Waste Systems, Inc.",77.86,-0.58733401,-0.46,198705,15471171.3,4023809094,0.58312301,-0.01284192,-0.06417661,NASDAQ,,78.45,-0.59
TDC,Teradata Corporation,39.75,-1.02091633,-0.41,1076133,42776286.75,4006800121.000001,0.66716162,0.13855649,0.20166373,NYSE,,40.24,-0.49
HHC,Howard Hughes Corporation (The),80.41,-3.89625911,-3.26,193958,15596162.78,4004567809.999999,0.62699839,0.03730415,-0.17371882,NYSE,,83.36,-2.95
ONTO,Onto Innovation Inc.,81.89,-2.32585878,-1.95,196749,16111775.61,3992528889,0.58518903,0.09765625,0.15878832,NYSE,,83.73,-1.84
PWSC,"PowerSchool Holdings, Inc.",19.99,-1.13748764,-0.23,720016,14393119.84,3990380884.000001,0.22481509,0.07505629,0.05002501,NYSE,,20.21,-0.22
UA,"Under Armour, Inc.",8.39,-1.29411765,-0.11,2822169,23677997.91,3971640824.999999,0.78585741,0.23866348,0.35842294,NYSE,0.03,8.57,-0.18
NEOG,Neogen Corporation,18.35,-0.59588299,-0.11,1165579,21388374.65,3966431150,0.48242806,0.08178844,0.41028446,NASDAQ,,18.41,-0.06
ATHM,Autohome Inc.,30.87,-2.95504558,-0.94,521212,16089814.44,3965066423.44965,0.5245774,-0.35518243,-0.16175995,NYSE,,31.68,-0.81
ZWS,Zurn Elkay Water Solutions Corporation,22.5,-0.26595745,-0.06,946421,21294472.5,3961578598,0.52201314,0,-0.17746229,NYSE,,22.63,-0.13
ACT,"Enact Holdings, Inc.",24.25,-0.89906007,-0.22,87938,2132496.5,3941474209,0.82883569,-0.24681201,-0.45155993,NASDAQ,,24.37,-0.12
HAE,Haemonetics Corporation,78.03,0.45056643,0.35,250494,19546046.82,3936420316.000001,0.64050244,0.02716249,0.09936853,NYSE,,78.03,0
MTH,Meritage Homes Corporation,107.56,-1.55592165,-1.7,302111,32495059.16,3933619251.000001,0.41213341,-0.15780191,-0.19485942,NYSE,,110.01,-2.45
ELF,"e.l.f. Beauty, Inc.",73.7,2.24750277,1.62,1569945,115704946.5,3927819554.000001,1.10416298,0.20380435,0.20380435,NYSE,,71,2.7
MRVI,"Maravai LifeSciences Holdings, Inc.",15.35,-2.66328472,-0.42,1866141,28645264.35,3921223737.999999,0.81970057,-0.03256268,-0.16260163,NASDAQ,,15.67,-0.32
CABO,"Cable One, Inc.",684.45,-1.10104469,-7.62,50776,34753633.20000001,3921178608,0.4866386,0.25927228,0.6085461,NYSE,,691.23,-6.78
SAM,"Boston Beer Company, Inc. (The)",318.76,-0.08149959,-0.26,96353,30713482.28,3919197866,0.61594817,-0.09716955,0.01098263,NYSE,,316.58,2.18
BMBL,Bumble Inc.,20.69,-3.40802988,-0.73,4163104,86134621.76,3908477761,0.65260678,0.04837929,0.41272153,NASDAQ,-0.38,21.42,-0.73
SKY,Skyline Champion Corporation,68.51,-0.43598314,-0.3,263279,18037244.29,3908274472,0.55897313,-0.0291843,-0.04377006,NYSE,,69.03,-0.52
BOX,"Box, Inc.",27.32,-3.76893272,-1.07,2790956,76248917.92,3904432571,1.03296247,0.16498625,0.09159187,NYSE,0.08,28.315,-0.995
PEGA,Pegasystems Inc.,47.27,-0.94300084,-0.45,259758,12278760.66,3898343291,0.486539,0.01058313,-0.06345178,NASDAQ,,47.9,-0.63
IQ,"iQIYI, Inc.",7.55,-0.52700922,-0.04,10759644,81235312.2,3864665310,0.32515036,-0.13218771,0,NASDAQ,-0.01,7.47,0.08
TMHC,Taylor Morrison Home Corporation,35.53,-0.69871437,-0.25,1090788,38755697.64,3847850183,0.51747018,-0.08438819,-0.07033338,NYSE,,36,-0.47
SHLS,"Shoals Technologies Group, Inc.",26.55,-0.11286682,-0.03,2239476,59458087.8,3847845586,0.54796791,-0.05646527,-0.0376506,NASDAQ,-2.33,26.46,0.09
KMPR,Kemper Corporation,60.06,-2.16647662,-1.33,322101,19345386.06,3841433051,0.57397777,-0.09985022,-0.24096386,NYSE,,61.4,-1.34
EVH,"Evolent Health, Inc",34.44,-0.4048583,-0.14,883366,30423125.04,3824644984,0.4057218,0,-0.23174971,NYSE,-0.04,34.67,-0.23
CYTK,"Cytokinetics, Incorporated",40.11,2.50447227,0.98,1156502,46387295.22,3816923500.000001,0.72418629,-0.1992528,-0.17438964,NASDAQ,,39.29,0.82
AVNT,Avient Corporation,41.91,-2.2849149,-0.98,286947,12025948.77,3812402136,0.42455018,-0.02385496,0,NYSE,,42.92,-1.01
BHF,"Brighthouse Financial, Inc.",56.28,-1.93413487,-1.11,369713,20807447.64,3809975833.999999,0.75901377,0,0,NASDAQ,,57.01,-0.73
BTU,Peabody Energy Corporation,26.31,0.07607455,0.02,3281040,86324162.39999999,3794873372.999999,0.67678946,-0.09489467,-0.09489467,NYSE,-0.01,26.15,0.16
MMSI,"Merit Medical Systems, Inc.",66.13,-1.22479462,-0.82,403825,26704947.25,3790441253,1.2297536,0.09081277,0.13628104,NASDAQ,,67.08,-0.95
ICUI,"ICU Medical, Inc.",157.47,-2.34418605,-3.78,198504,31258424.88,3779004909.000001,0.68842151,0.22910965,0.15899262,NASDAQ,,161.26,-3.79
SQSP,"Squarespace, Inc.",27.54,14.55906822,3.5,3735483,102875201.82,3768288653.000001,5.78984791,0.43763676,0.20010915,NYSE,-0.8,26.13,1.41
SGRY,"Surgery Partners, Inc.",32.21,-3.1860535,-1.06,666411,21465098.31,3766651133,0.4477043,0.0621118,0.12430081,NASDAQ,,33.26,-1.05
CPA,"Copa Holdings, S.A. Copa Holdings, S.A.",95.52,0.78075543,0.74,568447,54298057.44,3764999767,0.51172825,0.3149937,0.40987914,NYSE,,95.2,0.32
CRSP,CRISPR Therapeutics AG,47.84,-3.02047436,-1.49,762265,36466757.6,3762457314,0.42147316,-0.01881664,-0.24822695,NASDAQ,-0.01,48.87,-1.03
SM,SM Energy Company,30.65,-2.13920817,-0.67,1747503,53560966.95,3737205908,0.43226263,-0.04889976,-0.1953125,NYSE,0.02,31.07,-0.42
QFIN,"360 DigiTech, Inc.",19.33,-6.61835749,-1.37,1300500,25138665,3725669059.2436495,0.98072188,-0.36082474,-0.10335917,NASDAQ,0.01,20.21,-0.88
ASAN,"Asana, Inc.",17.48,1.50987224,0.26,4784029,83624826.92,3719290828,1.21459564,0.11441648,0.11441648,NYSE,-0.08,17.18,0.3
CUZ,Cousins Properties Incorporated,24.5,-2.85487708,-0.72,1333500,32670750,3712518990,0.75083177,-0.04078303,-0.10189525,NYSE,,25.21,-0.71
SRAD,Sportradar Group AG,12.5,-0.07993605,-0.01,142969,1787112.5,3711732351,0.41436827,0.40160643,0.32102729,NASDAQ,,12.64,-0.14
ESAB,ESAB Corporation,61.66,3.64767188,2.17,489025,30153281.5,3704320505.000001,1.29322805,-0.08911934,0.03244646,NYSE,,60.32,1.34
UCBI,"United Community Banks, Inc.",32.13,-2.34042553,-0.77,599341,19256826.33,3695974286.000001,0.81748247,-0.10884777,-0.20195743,NASDAQ,,32.69,-0.56
ZD,"Ziff Davis, Inc.",78.06,-0.05121639,-0.04,366022,28571677.32,3689135305,0.6011459,0.07690336,0.01280902,NASDAQ,,78.41,-0.35
WHD,"Cactus, Inc. Class A Common Stock",46.99,-1.42647367,-0.68,490065,23028154.35,3688754355,0.53160164,-0.06376196,-0.25456088,NYSE,,47.45,-0.46
BDC,Belden Inc,85.77,-0.09318579,-0.08,230812,19796745.24,3679158031,0.44899673,0.10502976,0.15189743,NYSE,,85.91,-0.14
RUM,Rumble Inc.,9.48,1.49892934,0.14,1274479,12082060.92,3648969213,1.00125195,0.05277045,-0.21052632,NASDAQ,0.21,9.3,0.18
ALVO,Alvotech,13.99,-0.14275517,-0.02,125439,1754891.61,3644164819.000001,,-0.32131382,-0.28571429,NASDAQ,,14.1,-0.11
LTH,"Life Time Group Holdings, Inc.",18.69,-2.14659686,-0.41,1569481,29333599.89,3629387579,1.82900313,0.18781862,-0.47974414,NYSE,0.95,19.08,-0.39
ENS,EnerSys,88.76,-2.35423542,-2.14,226460,20100589.6,3625892678.000001,1.00809367,0.02253521,0.03380663,NYSE,,91.05,-2.29
AMN,AMN Healthcare Services Inc,88.29,-2.06322795,-1.86,825770,72907233.30000001,3625753718.999999,0.84410564,0.06800408,0,NYSE,,89.96,-1.67
QS,QuantumScape Corporation,8.3,-5.46697039,-0.48,5009930,41582419,3618444626,0.66402663,0.06027728,0.06027728,NYSE,-0.09,8.73,-0.43
STNG,Scorpio Tankers Inc.,60.41,2.93065258,1.72,1443763,87217722.83,3608168279,0.73922984,0.13258204,-0.04962779,NYSE,1.39,58.43,1.98
SPT,"Sprout Social, Inc",65.43,-0.24393962,-0.16,525678,34395111.54000001,3606640194,0.53387056,0,-0.07639419,NASDAQ,,66,-0.57
CVT,Cvent Holding Corp.,7.38,1.65289256,0.12,309489,2284028.82,3600859439,0.93690291,0.61349693,0.13568521,NASDAQ,,7.26,0.12
FLNC,"Fluence Energy, Inc.",20.54,-0.96432015,-0.2,602729,12380053.66,3589856327,0.52386205,0.19521718,0.09751341,NASDAQ,-0.8744,20.66,-0.12
VNO,Vornado Realty Trust,18.65,-5.66514922,-1.12,3741318,69775580.69999999,3578317282,1.08133177,-0.08036432,-0.32068413,NYSE,0.07,19.69,-1.04
LITE,Lumentum Holdings Inc.,52.22,-1.71277997,-0.91,988556,51622394.32,3577070083.9999995,0.38349877,-0.01915342,-0.17211704,NASDAQ,,53.34,-1.12
STR,Sitio Royalties Corp.,24.23,-1.62403573,-0.4,641954,15554545.42,3572572534.9999995,0.54722934,-0.10307153,-0.24701523,NYSE,,24.51,-0.28
AZEK,The AZEK Company Inc.,23.7,-0.62893082,-0.15,1333636,31607173.2,3572333761,0.52255835,0.10555204,0.06330449,NYSE,,23.89,-0.19
LYFT,"Lyft, Inc.",9.88,1.33333333,0.13,15170325,149882811,3566035992.0000005,0.64510652,0.05063291,0.10131712,NASDAQ,-0.04,9.75,0.13
DNLI,Denali Therapeutics Inc.,26.07,-4.01325479,-1.09,760407,19823810.49,3563186107.0000005,0.54473736,0.03838772,-0.19149751,NASDAQ,,27.12,-1.05
BXMT,"Blackstone Mortgage Trust, Inc.",20.67,-2.31568998,-0.49,2045645,42283482.15000001,3561112746,0.65937481,0,0.02418965,NYSE,0.18,21.22,-0.55
RDN,Radian Group Inc.,22.65,-0.87527352,-0.2,3058107,69266123.55,3560419507.0000005,1.15669707,0.08833922,0,NYSE,0.35,22.66,-0.01
IRTC,"iRhythm Technologies, Inc.",117.53,0.08515711,0.1,433051,50896484.03,3551319350.0000005,0.65541526,-0.28001697,-0.38989659,NASDAQ,,117.61,-0.08
INST,"Instructure Holdings, Inc.",24.82,-0.68027211,-0.17,85818,2130002.76,3547201975.0000005,0.51866832,0.22146165,0.16096579,NYSE,,24.92,-0.1
TAL,TAL Education Group,7.07,-8.41968912,-0.65,6313873,44639082.11,3537535161,0.8459965,-0.07067138,0.07077141,NYSE,-0.07,7.56,-0.49
SPR,"Spirit Aerosystems Holdings, Inc.",33.61,-0.65031038,-0.22,1071541,36014493.01,3537462308,0.41174962,-0.11584732,-0.26397746,NYSE,0.1,33.69,-0.08
WIRE,Encore Wire Corporation,193.49,-0.88617969,-1.73,173840,33636301.6,3535137407,0.68172379,-0.06719344,-0.23460259,NASDAQ,,196.34,-2.85
JXN,Jackson Financial Inc.,42.61,-0.65283283,-0.28,987696,42085726.56,3533217853,0.30194266,-0.09383064,0.07048872,NYSE,0.04,42.55,0.06
PLTK,Playtika Holding Corp.,9.66,-1.92893401,-0.19,1011967,9775601.22,3528526316,0.50383022,0.05181347,0.2596054,NASDAQ,,9.89,-0.23
AFRM,"Affirm Holdings, Inc.",12,-8.88382688,-1.17,15136061,181632732,3527937296,0.75927452,0.25052192,0.3343084,NASDAQ,0,13.01,-1.01
NTLA,"Intellia Therapeutics, Inc.",40.025,-0.13722555,-0.055,807050,32302176.25,3522918050.9999995,0.3852671,-0.09987516,-0.12481278,NASDAQ,,40,0.025
SUM,"Summit Materials, Inc.",29.65,-1.16666667,-0.35,656317,19459799.05,3511389060,0.62319012,-0.03371544,-0.2019522,NYSE,,30.02,-0.37
PI,"Impinj, Inc.",134.21,-3.21626884,-4.46,411132,55178025.72000001,3510543122,0.55827948,0.12678052,-0.17101643,NASDAQ,,138.19,-3.98
CHPT,"ChargePoint Holdings, Inc.",10.27,-4.37616387,-0.47,7533255,77366528.85,3509097872.9999995,0.51309694,-0.29126214,-0.08852915,NYSE,0.04,10.69,-0.42
MANU,Manchester,21.48,-2.05198358,-0.45,812436,17451125.28,3502573371,0.27702151,0.02328289,-0.18587361,NYSE,0.02,22.01,-0.53
OI,"O-I Glass, Inc.",22.69,0.17660044,0.04,1397525,31709842.25,3502405299.0000005,0.6816461,-0.13204225,-0.21987687,NYSE,,22.62,0.07
SANM,Sanmina Corporation,59.97,-0.72835623,-0.44,252986,15171570.42,3499709073,0.70881266,-0.04996669,-0.09988347,NASDAQ,,60.34,-0.37
LOPE,"Grand Canyon Education, Inc.",112.51,0.56310332,0.63,217907,24516716.57,3492243615,0.75507307,0.08894423,0.32541345,NASDAQ,,111.97,0.54
PTCT,"PTC Therapeutics, Inc.",47.31,3.79552435,1.73,833062,39412163.22,3492194364,0.7990235,-0.12672933,-0.57821699,NASDAQ,,45.64,1.67
AEIS,"Advanced Energy Industries, Inc.",93.01,-0.72579784,-0.68,269294,25047034.94,3484946874.0000005,1.77773595,-0.21456925,-0.15029522,NASDAQ,,93.66,-0.65
DOCN,"DigitalOcean Holdings, Inc.",35.79,2.63837109,0.92,1755932,62844806.28,3470061109.0000005,0.72885228,-0.06984216,-0.22315202,NYSE,-0.01,34.97,0.82
BMI,"Badger Meter, Inc.",118.35,-1.17735471,-1.41,93152,11024539.2,3466820775,0.52630604,0.00845023,0.00845023,NYSE,,119.98,-1.63
AEL,American Equity Investment Life Holding Company,40.85,-1.39995173,-0.58,469479,19178217.15,3463278715,0.49517036,-0.14673514,-0.24431957,NYSE,,41.51,-0.66
KD,"Kyndryl Holdings, Inc.",15.22,-1.80645161,-0.28,1394363,21222204.86,3462626932,0.82319312,0,0.03286231,NYSE,,15.44,-0.22
KOS,Kosmos Energy Ltd.,7.53,-3.46153846,-0.27,5647766,42527677.98000001,3460674622,0.61847574,-0.132714,-0.132714,NYSE,-0.04,7.81,-0.28
JBT,John Bean Technologies Corporation,108.75,-0.89310125,-0.98,137149,14914953.75,3458815355,0.58085294,-0.10099155,-0.32063027,NYSE,,109.72,-0.97
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",55.52,0.45232495,0.25,731790,40628980.80000001,3455509856.0000005,0.67872957,0.0540638,-0.01800828,NASDAQ,,55.3,0.22
GOLF,Acushnet Holdings Corp.,51.43,-0.48374613,-0.25,198372,10202271.96,3443022947,0.30879141,-0.10682723,-0.01944012,NYSE,,51.61,-0.18
KWR,Quaker Houghton,191.91,-1.87646999,-3.67,66044,12674504.04,3441265609.9999995,0.84559331,0.39174719,0.52827031,NYSE,,195.85,-3.94
NCR,NCR Corporation,24.59,-1.83632735,-0.46,846539,20816394.01,3425387096,1.06489971,0,-0.10152284,NYSE,,25,-0.41
FOLD,"Amicus Therapeutics, Inc.",12.1,-0.1650165,-0.02,2084174,25218505.4,3420848609.0000005,0.4565358,-0.12391574,-0.57565789,NASDAQ,,12.13,-0.03
FSS,Federal Signal Corporation,56.23,1.81061018,1,460775,25909378.25,3416234806,0.80189196,-0.0088881,0,NYSE,,55.65,0.58
SFM,"Sprouts Farmers Market, Inc.",33.14,-0.30084236,-0.1,1294548,42901320.72,3415657302,0.36874634,-0.16573753,-0.01508978,NASDAQ,,32.81,0.33
RNG,"RingCentral, Inc.",35.43,-1.28169407,-0.46,1679752,59513613.36,3395558262,0.48547459,0.24041861,0.25459689,NYSE,0.32,35.97,-0.54
LAZR,"Luminar Technologies, Inc.",9.19,-7.07785642,-0.7,12523770,115093446.3,3393547163,0.28902714,0.05449591,-0.27159153,NASDAQ,-0.03,9.84,-0.65
CRK,"Comstock Resources, Inc.",12.2,-1.2145749,-0.15,3294357,40191155.4,3385623928,0.39578931,-0.20466639,-0.44916292,NYSE,-0.01,12.28,-0.08
CERT,"Certara, Inc.",21.18,-1.30475303,-0.28,799007,16922968.26,3377328410,0.66532085,0.14170997,0.03302977,NASDAQ,,21.31,-0.13
SLM,SLM Corporation,13.89,-1.62889518,-0.23,1294606,17982077.34,3350114804,0.41704642,0.03603604,-0.1079525,NASDAQ,,14.06,-0.17
YETI,"YETI Holdings, Inc.",38.78,0.70111659,0.27,885371,34334687.38000001,3344701519.0000005,0.29151366,-0.05153311,-0.15444015,NYSE,,38.38,0.4
CALX,"Calix, Inc",50.23,0.62099359,0.31,686496,34482694.08,3322186080.0000005,1.01791175,0.09958176,-0.0298359,NYSE,,49.97,0.26
HI,Hillenbrand Inc,47.85,0.29343953,0.14,237448,11361886.8,3320643941.0000005,0.47590507,0,0.27242246,NYSE,,47.84,0.01
ARWR,"Arrowhead Pharmaceuticals, Inc.",30.5,-0.94186424,-0.29,940560,28687080,3303460044.9999995,0.65999545,0,-0.26186579,NASDAQ,0.03,30.62,-0.12
ACAD,ACADIA Pharmaceuticals Inc.,20.36,-1.30877363,-0.27,1532820,31208215.2,3303006851,0.49511568,-0.04910385,-0.24503798,NASDAQ,0.04,20.69,-0.33
GBTG,"Global Business Travel Group, Inc.",7.12,-2.73224044,-0.2,106663,759440.56,3290878391,0.63035708,0.28169014,-0.14025245,NYSE,,7.32,-0.2
SEM,Select Medical Holdings Corporation,25.87,-2.7443609,-0.73,652866,16889643.42,3285066348,0.59431707,-0.15444015,0.07739938,NYSE,,26.65,-0.78
CVI,CVR Energy Inc.,32.6,-2.71560728,-0.91,616669,20103409.4,3277297456,0.41275279,-0.12258658,-0.15318627,NYSE,,33.41,-0.81
TNL,Travel  Leisure Co.,42.18,-1.05559465,-0.45,1104738,46597848.84,3271453366.9999995,0.71412701,-0.04739336,-0.18930431,NYSE,,42.73,-0.55
PCVX,"Vaxcyte, Inc.",40.86,-0.9214355,-0.38,435711,17803151.46,3270178238,0.27312334,-0.19545566,-0.04893565,NASDAQ,,41.18,-0.32
ARRY,"Array Technologies, Inc.",21.73,0.36951501,0.08,3276959,71208319.07000001,3270158692,0.44239502,-0.36688833,0.16136468,NASDAQ,0.09,21.54,0.19
GT,The Goodyear Tire & Rubber Company,11.55,-1.45051195,-0.17,3397665,39243030.75,3268777651,0.8318986,0.17323517,0.08654262,NASDAQ,-0.05,11.67,-0.12
PRVA,"Privia Health Group, Inc.",28.42,0.38855528,0.11,831514,23631627.88000001,3268228673.0000005,0.5163466,-0.07029877,0.24682652,NASDAQ,,28.32,0.1
ISEE,"IVERIC bio, Inc.",23.83,3.24956672,0.75,2448196,58340510.67999999,3267625470,0.47369854,-0.06293266,0.04199916,NASDAQ,,23.01,0.82
SIG,Signet Jewelers Limited,71.83,-1.89838842,-1.39,599282,43046426.06,3263751047,0.75954904,0.02785127,-0.31917846,NYSE,,73.78,-1.95
GEF,Greif Inc.,64.72,-0.62951021,-0.41,204209,13216406.48,3262962270.0000005,0.39798828,0.13918961,0.04635352,NYSE,,65.14,-0.42
PGNY,"Progyny, Inc.",34.93,-1.6056338,-0.57,598090,20891283.7,3261702039,0.19540847,-0.20011435,-0.28563268,NASDAQ,0,35.43,-0.5
AY,Atlantica Sustainable Infrastructure plc,28.08,-1.30052724,-0.37,466379,13095922.32,3258827827.0000005,0.31720988,-0.07114906,0.03561254,NASDAQ,0.6,28.39,-0.31
ESMT,"EngageSmart, Inc.",19.58,-0.81053698,-0.16,568843,11137945.94,3253988284.0000005,0.23716275,0.17907393,0.38451679,NYSE,,19.65,-0.07
IBP,"Installed Building Products, Inc.",114.86,-2.51230691,-2.96,313749,36037210.14,3251272279,0.63302128,-0.1740644,-0.17415128,NYSE,,117.86,-3
TIGO,Millicom International Cellular S.A.,18.82,-2.18295218,-0.42,59296,1115950.72,3238824830.5919995,0.32239798,0.15948963,-0.2910823,NASDAQ,,19.27,-0.45
DAVA,Endava plc,79.14,-1.98166956,-1.6,174963,13846571.82,3229929899,0.76337224,-0.2080575,-0.46535027,NYSE,,81.19,-2.05
ENV,"Envestnet, Inc",59.75,-2.90867728,-1.79,373891,22339987.25,3227685226,0.68143467,-0.016728,0,NYSE,,61.54,-1.79
BSM,"Black Stone Minerals, L.P.",15.41,-2.71464646,-0.43,667029,10278916.89,3226960627,0.64587669,0.19505852,0.09743423,NYSE,0,15.6,-0.19
SPXC,"SPX Technologies, Inc.",70.79,-0.05647325,-0.04,229934,16277027.86,3209771495.9999995,1.33912709,-0.08468596,-0.3378854,NYSE,0.2701,71.03,-0.24
BRZE,"Braze, Inc.",33.05,1.6297663,0.53,758573,25070837.65,3208335184,1.02077912,-0.03028468,-0.09079903,NASDAQ,,32.67,0.38
GPI,"Group 1 Automotive, Inc.",225.51,-0.75694231,-1.72,83127,18745969.77,3203906037,0.24444426,-0.19709888,-0.12410797,NYSE,,226.31,-0.8
ACDC,ProFrac Holding Corp.,20.65,-3.05164319,-0.65,302819,6253212.35,3202651678.0000005,0.63192102,-0.19361084,-0.38647343,NASDAQ,,21.2,-0.55
AIN,Albany International Corporation,96.75,-0.42198436,-0.41,131562,12728623.5,3185859598.9999995,0.684622,0.12418504,-0.08261902,NYSE,,97.36,-0.61
PTEN,"Patterson-UTI Energy, Inc.",14.8,-2.11640212,-0.32,2761346,40867920.80000001,3162107120.9999995,0.50032149,-0.06756757,-0.10131712,NASDAQ,,15,-0.2
ZGN,Ermenegildo Zegna N.V.,13.02,-3.34075724,-0.45,216257,2815666.14,3161291911,0.65733632,-0.03838772,0.15384615,NYSE,,13.43,-0.41
APPN,Appian Corporation,43.57,-2.02383629,-0.9,286386,12477838.02,3160898939.9999995,0.67293502,0.13799448,0.06894967,NASDAQ,0.42,44.5,-0.93
PACW,PacWest Bancorp,26.74,-2.40875912,-0.66,1605973,42943718.02,3153480618.9999995,0.73653611,-0.0746826,0.09351038,NASDAQ,,27.16,-0.42
AMC,"AMC Entertainment Holdings, Inc.",6.01,-3.84,-0.24,16228867,97535490.67,3141719141.0000005,0.19808646,-0.41356493,-0.16749308,NYSE,0.06,6.23,-0.22
LAC,Lithium Americas Corp.,23.27,-2.47275775,-0.59,1527288,35539991.76,3141449880.1264434,0.49979397,0.06448839,0,NYSE,0.09,23.5,-0.23
HL,Hecla Mining Company,5.15,-4.62962963,-0.25,7293567,37561870.05000001,3130283783,0.60678408,0,-0.09699321,NYSE,0.01,5.33,-0.18
COOP,Mr. Cooper Group Inc.,45.18,-3.25481799,-1.52,485898,21952871.64,3129458186.0000005,0.75368292,-0.05529139,-0.08843688,NASDAQ,,46.81,-1.63
JWN,"Nordstrom, Inc.",19.53,-0.50942435,-0.1,4357268,85097444.04,3126388472.0000005,0.45055837,-0.15341345,-0.10232796,NYSE,0.23,19.67,-0.14
VIRT,"Virtu Financial, Inc.",18.5,0.81743869,0.15,935427,17305399.5,3125080848.9999995,0.46769783,0.05408329,-0.02701972,NASDAQ,-0.29,18.31,0.19
BCO,Brinks Company (The),67.08,0.04474273,0.03,160137,10741989.96,3120332439,0.67588876,-0.1934236,-0.35650624,NYSE,,67.13,-0.05
RETA,"Reata Pharmaceuticals, Inc.",85.06,-3.89786465,-3.45,1471085,125130490.1,3116909173,0.17709989,0.04700353,0.04700353,NASDAQ,0.7914,87.43,-2.37
AMBA,"Ambarella, Inc.",80.37,0.062251,0.05,497283,39966634.71,3114888849.9999995,0.40381911,-0.07462687,-0.58161119,NASDAQ,,80.57,-0.2
LUMN,"Lumen Technologies, Inc.",3.11,-5.75757576,-0.19,30937298,96214996.78,3114054056,0.68004666,-0.16051364,-0.16051364,NYSE,0.02,3.28,-0.17
